2992300,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4992
7979500,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4984
11970200,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
15958700,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
20945200,Vs1(uV),370,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4988
24933700,Vs1(uV),420,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
29919600,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4992
33909700,Vs1(uV),420,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4988
38895600,Vs1(uV),420,Vb1(mV),4984,Vs2(uV),430,Vb2(mV),4988
42888300,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4992
47873700,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4992
51861000,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
56847800,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
60838600,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
65824000,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
69812900,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
74800500,Vs1(uV),380,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4992
78799200,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4992
82779100,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
87765100,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
91755500,Vs1(uV),410,Vb1(mV),4984,Vs2(uV),410,Vb2(mV),4988
96742300,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4988
100743800,Vs1(uV),380,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4992
105717100,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
109706200,Vs1(uV),420,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
114694400,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
118682900,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
123668900,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
127659900,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4992
131649400,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
136634300,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4992
140623600,Vs1(uV),360,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
146611700,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
149599000,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4988
154586400,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
158577000,Vs1(uV),390,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4988
163564900,Vs1(uV),390,Vb1(mV),4984,Vs2(uV),410,Vb2(mV),4992
167552700,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4988
172538100,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4988
176545900,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
180517600,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),460,Vb2(mV),4984
185504300,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
189493300,Vs1(uV),410,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4992
194480200,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),390,Vb2(mV),4992
198471300,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
203455000,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4984
207444200,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
212448100,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
216426300,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
221409300,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
225398400,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4992
230385800,Vs1(uV),360,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
234373800,Vs1(uV),410,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4988
238362800,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
243350700,Vs1(uV),410,Vb1(mV),4984,Vs2(uV),400,Vb2(mV),4992
247340700,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4992
252327200,Vs1(uV),360,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4988
256314300,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4984
261302100,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
265290800,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
270277100,Vs1(uV),380,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4988
274266500,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4992
279255900,Vs1(uV),370,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4988
283244500,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4988
288229000,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4984
292219600,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4988
296208400,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
301201000,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
305183700,Vs1(uV),370,Vb1(mV),4984,Vs2(uV),410,Vb2(mV),4988
310187700,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),470,Vb2(mV),4992
314162000,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
319147200,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
323136000,Vs1(uV),420,Vb1(mV),4984,Vs2(uV),430,Vb2(mV),4988
328129300,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
332112400,Vs1(uV),380,Vb1(mV),4984,Vs2(uV),430,Vb2(mV),4988
337098400,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),460,Vb2(mV),4988
341087600,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
346076700,Vs1(uV),400,Vb1(mV),4992,Vs2(uV),430,Vb2(mV),4988
350064800,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
354053000,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
359043400,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
363050400,Vs1(uV),420,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
368020300,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
372005400,Vs1(uV),430,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
376997100,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
380981700,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4992
385967800,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
389957300,Vs1(uV),410,Vb1(mV),4984,Vs2(uV),470,Vb2(mV),4988
394945100,Vs1(uV),410,Vb1(mV),4984,Vs2(uV),430,Vb2(mV),4988
398934800,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4988
402922700,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
407909100,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
411900200,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),410,Vb2(mV),4988
416885700,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
420874800,Vs1(uV),380,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4988
425863600,Vs1(uV),420,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4988
429851300,Vs1(uV),420,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
434837200,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
438826700,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
443814800,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
447803500,Vs1(uV),390,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4988
452789400,Vs1(uV),410,Vb1(mV),4984,Vs2(uV),450,Vb2(mV),4988
456778300,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
460769100,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4992
465754300,Vs1(uV),420,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
469743800,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4992
474730400,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
478722300,Vs1(uV),360,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
483706200,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
487696100,Vs1(uV),360,Vb1(mV),4992,Vs2(uV),440,Vb2(mV),4988
492682600,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
496672200,Vs1(uV),380,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4988
501660000,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4992
505648400,Vs1(uV),370,Vb1(mV),4984,Vs2(uV),410,Vb2(mV),4988
510648500,Vs1(uV),380,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4988
514624800,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4992
518614500,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
523600200,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),470,Vb2(mV),4992
527588900,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
532578200,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
537562300,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),410,Vb2(mV),4992
541551200,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
545548400,Vs1(uV),380,Vb1(mV),4992,Vs2(uV),430,Vb2(mV),4988
550528500,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
554517200,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
559512000,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),460,Vb2(mV),4988
563495000,Vs1(uV),420,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4988
568480800,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
572468900,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
577457800,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4992
581447200,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4992
585435000,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4992
590421300,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),390,Vb2(mV),4988
594413100,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4988
599397400,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
603386400,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4992
608373300,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
612363700,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
617348800,Vs1(uV),410,Vb1(mV),4984,Vs2(uV),450,Vb2(mV),4984
621338600,Vs1(uV),380,Vb1(mV),4984,Vs2(uV),410,Vb2(mV),4988
625328900,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4992
630314900,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
634303900,Vs1(uV),440,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4992
639290600,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4988
643291400,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4992
648268300,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
652257100,Vs1(uV),380,Vb1(mV),4984,Vs2(uV),450,Vb2(mV),4992
657253200,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
661246100,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4984
666218500,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4984
670208600,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
675194400,Vs1(uV),420,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4984
679186200,Vs1(uV),420,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4988
684171300,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
688160300,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4992
692148700,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
697136200,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
701125800,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),460,Vb2(mV),4988
706112700,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),460,Vb2(mV),4992
711116300,Vs1(uV),420,Vb1(mV),4984,Vs2(uV),430,Vb2(mV),4988
715089000,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4988
719077900,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),390,Vb2(mV),4988
724063700,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
728054500,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
733039900,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
737029700,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),390,Vb2(mV),4992
741018500,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4988
746011100,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
749994800,Vs1(uV),420,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
754981200,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4984
758971100,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
763965900,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
767947100,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4992
772933100,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
776942600,Vs1(uV),380,Vb1(mV),4992,Vs2(uV),420,Vb2(mV),4988
781909300,Vs1(uV),410,Vb1(mV),4992,Vs2(uV),400,Vb2(mV),4988
785898500,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4992
789889400,Vs1(uV),390,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4984
794875400,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
798865300,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4988
803851000,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
807840200,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4988
812828300,Vs1(uV),370,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4992
816815600,Vs1(uV),370,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4992
821802400,Vs1(uV),380,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4988
826799300,Vs1(uV),360,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
830779500,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
834767400,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4992
839754900,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
843751600,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
847733400,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
852720200,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4988
856710000,Vs1(uV),370,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4988
861697600,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4992
865686700,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
870671100,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4988
874661200,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
879671200,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4992
883638600,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
888624300,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
892614100,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),450,Vb2(mV),4988
897614300,Vs1(uV),380,Vb1(mV),4984,Vs2(uV),440,Vb2(mV),4992
901590400,Vs1(uV),390,Vb1(mV),4984,Vs2(uV),450,Vb2(mV),4988
905578600,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),430,Vb2(mV),4988
910576800,Vs1(uV),420,Vb1(mV),4984,Vs2(uV),400,Vb2(mV),4988
914555900,Vs1(uV),410,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4992
919543100,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
923530500,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
928519800,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),400,Vb2(mV),4988
932506800,Vs1(uV),380,Vb1(mV),4988,Vs2(uV),410,Vb2(mV),4992
937493100,Vs1(uV),390,Vb1(mV),4988,Vs2(uV),460,Vb2(mV),4988
941482400,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),420,Vb2(mV),4988
946471900,Vs1(uV),420,Vb1(mV),4988,Vs2(uV),440,Vb2(mV),4988
950460800,Vs1(uV),400,Vb1(mV),4988,Vs2(uV),420,Vb2(mV),4992
955445100,Vs1(uV),400,Vb1(mV),4984,Vs2(uV),410,Vb2(mV),4988
